"Trace ID","Trace name","Start time","Duration"
23dc17c1f02b5ed23f44c3f41ecabdd0,dss-prototype: /RIC,2022-06-28 21:16:57.512,475 ms
1f5d843e121034034662e8783a10c51f,dss-prototype: /WA,2022-06-28 21:16:56.495,12.2 ms
9d4774dc3d59dc0d033130809a51e981,dss-prototype: /TE,2022-06-28 21:16:55.481,8.86 ms
ada8933d70e52c8caacecf76ff853b93,dss-prototype: /tracks,2022-06-28 21:16:54.471,5.29 ms
30053467acbb8329f1e732bc718fd03e,dss-prototype: /IAD,2022-06-28 21:16:53.079,387 ms
77bf5e9cce7b61e134cdd1ca743d4423,dss-prototype: /RIC,2022-06-28 21:16:51.416,657 ms
1995947229c8660369e9932a212ef7a2,dss-prototype: /WA,2022-06-28 21:16:50.400,11.6 ms
d5a64dbe13edf902ef5dd33830183c3b,dss-prototype: /TE,2022-06-28 21:16:49.387,7.87 ms
b539b6eb5ff3d4e50867579c5259d57d,dss-prototype: /tracks,2022-06-28 21:16:48.376,5.93 ms
3c5fb1a8e2ff6bb8559b69fb75fd52b3,dss-prototype: /IAD,2022-06-28 21:16:47.007,364 ms
e33ce1f66630c58f128b027ad73eb2dd,dss-prototype: /RIC,2022-06-28 21:16:45.681,321 ms
8c414573b6a50f6f26ba9b8f1e794285,dss-prototype: /WA,2022-06-28 21:16:44.664,11.1 ms
9af11db84880a023db4b37c98c967bda,dss-prototype: /TE,2022-06-28 21:16:43.651,8.37 ms
ad3b002e6777f1ed0e037de9612184c2,dss-prototype: /tracks,2022-06-28 21:16:42.640,5.25 ms
7208428dd3d2b51b113f3fbb0fc35db5,dss-prototype: /IAD,2022-06-28 21:16:41.285,350 ms
83425a8c1972bec3402156282557624d,dss-prototype: /RIC,2022-06-28 21:16:39.728,551 ms
8d5c3f143cdeffc8903cad84991a3a2f,dss-prototype: /WA,2022-06-28 21:16:38.711,11.2 ms

