"Trace ID","Trace name","Start time","Duration"
d19004c5ac1c077a1c0c2b1a021f283e,dss-prototype: /RIC,2022-04-28 00:41:14.225,607 ms
00cabf14bcaabc6407df67a3e3f6acee,dss-prototype: /WA,2022-04-28 00:41:13.190,26.1 ms
60ba5c749bb45fc309475b7cf8ec2617,dss-prototype: /TE,2022-04-28 00:41:12.165,16.6 ms
3704998359464aff1984c0456d6b248a,dss-prototype: /tracks,2022-04-28 00:41:11.149,8.78 ms
74181501382cf4505612c3b33f7ed8b4,dss-prototype: /IAD,2022-04-28 00:41:09.567,572 ms
f97414b68b6b96c5553476dcdd553eb6,dss-prototype: /RIC,2022-04-28 00:41:06.981,1.58 s
97c85911be4e95c0935aa9f7628002c3,dss-prototype: /WA,2022-04-28 00:41:05.947,26.4 ms
6b5ce9df1dee108238ff56912edd122f,dss-prototype: /TE,2022-04-28 00:41:04.944,14.3 ms
bd850222164eb1c879eab12798d53a59,dss-prototype: /tracks,2022-04-28 00:41:03.918,16.3 ms
a7a8bd761f3c77fe74824342ad19cecb,dss-prototype: /IAD,2022-04-28 00:41:02.352,556 ms
ac16ac673dbe029b3a995821829ba748,dss-prototype: /RIC,2022-04-28 00:41:00.709,637 ms
9d57b3d131359fd6647d5b466fa7a320,dss-prototype: /WA,2022-04-28 00:40:59.674,28.6 ms
6aaf8278c7d4c843564da6102a9cb6ed,dss-prototype: /TE,2022-04-28 00:40:58.649,14.3 ms
7069f745b1bb931e16dd75ed2abf6b9d,dss-prototype: /tracks,2022-04-28 00:40:57.634,9.23 ms
f40f2ec803a9c3c6d7f23ffcbe523e84,dss-prototype: /IAD,2022-04-28 00:40:56.008,617 ms
ca4fa51ceac069b2e1dbb6ba64c7ee96,dss-prototype: /RIC,2022-04-28 00:40:54.427,572 ms
3d6abb659e869344d1fd5d5811d236c7,dss-prototype: /WA,2022-04-28 00:40:53.394,25.0 ms
fdd498ae29f76b409a7a4e842f9b4ac4,dss-prototype: /TE,2022-04-28 00:40:52.367,16.9 ms
246b73d59829cf620f6b361922340bdf,dss-prototype: /tracks,2022-04-28 00:40:51.334,21.1 ms
a8d74f22ab3eb3af967cbdf4faea0cab,dss-prototype: /IAD,2022-04-28 00:40:49.543,780 ms
982cf0a85d5c567aa23c709cf1ff351e,dss-prototype: /RIC,2022-04-28 00:40:48.008,527 ms
c34bbbbe96c64062243faeb46c457d51,dss-prototype: /WA,2022-04-28 00:40:46.973,26.3 ms
f64810dde23818b4a0a943ec32543618,dss-prototype: /TE,2022-04-28 00:40:45.948,15.0 ms
9d7fd91b2d1a7c4ebcc51870639b81db,dss-prototype: /tracks,2022-04-28 00:40:44.929,11.5 ms
e006e09ee61dd16befd695d03dc09c4e,dss-prototype: /IAD,2022-04-28 00:40:43.309,611 ms
333e35a1f1ea3834cb9fc85889cbd9b0,dss-prototype: /RIC,2022-04-28 00:40:41.740,543 ms
b0a49035906f68bbc8e2685c29051ede,dss-prototype: /WA,2022-04-28 00:40:40.696,27.1 ms
7f592f5b400f0a0f98df5c74df1b859c,dss-prototype: /TE,2022-04-28 00:40:39.670,18.3 ms
a400e4ac2741cb7c847a27c6a0371c56,dss-prototype: /tracks,2022-04-28 00:40:38.654,9.83 ms
6ace6dba2865dcc875cef278867d8441,dss-prototype: /IAD,2022-04-28 00:40:36.982,664 ms
410dad5bce0f17c48d4ce1b5bf5a5ccf,dss-prototype: /RIC,2022-04-28 00:40:35.263,710 ms
e8766515db99e1f1a224848ad61497ff,dss-prototype: /WA,2022-04-28 00:40:34.238,37.7 ms
de6cea162932c71fa50dca23ab1a9636,dss-prototype: /TE,2022-04-28 00:40:33.204,16.3 ms
18d343d953b2587a2053fd204d56c826,dss-prototype: /tracks,2022-04-28 00:40:32.188,8.75 ms
f31bc0e83bf2f85f3391e1cc413abcfb,dss-prototype: /IAD,2022-04-28 00:40:30.583,596 ms
d8e46a00b6fd67ff9fee84c733e37760,dss-prototype: /RIC,2022-04-28 00:40:28.937,638 ms
6ea3ba65a178468960bfd51b1bef4de9,dss-prototype: /WA,2022-04-28 00:40:27.879,46.1 ms
db1320d43f7688b6f22ae68a2565691e,dss-prototype: /TE,2022-04-28 00:40:26.853,16.5 ms
ee09c804595c5c986c1b0b5dcdf6d2bd,dss-prototype: /tracks,2022-04-28 00:40:25.833,12.7 ms
098ab982f47cbeed2b3088b34f706e8b,dss-prototype: /IAD,2022-04-28 00:40:24.237,588 ms
49992d575c27524830c6cf058c6c29e7,dss-prototype: /RIC,2022-04-28 00:40:22.618,602 ms
0ff1ba5e1543bbe0e53ba858b9fe59f0,dss-prototype: /WA,2022-04-28 00:40:21.533,65.2 ms
e038c0b051b5eb55a7fb8969e40c9a53,dss-prototype: /TE,2022-04-28 00:40:20.509,14.7 ms
7126a0c5940746d014597e795af80ce3,dss-prototype: /tracks,2022-04-28 00:40:19.477,24.6 ms
ac76278cb7d00b8057fe514623e6775d,dss-prototype: /IAD,2022-04-28 00:40:17.808,646 ms
0b63f2cfd0f674f3b64d28b240e7d533,dss-prototype: /RIC,2022-04-28 00:40:16.208,589 ms
bb0bef3fc43c91822b383df00c41b951,dss-prototype: /WA,2022-04-28 00:40:15.160,34.4 ms
f2aaaa8dc99ab780b5a49cbe3c725465,dss-prototype: /TE,2022-04-28 00:40:14.113,32.4 ms
4e2b7b245b1b8fa4e412aad995b60d4a,dss-prototype: /tracks,2022-04-28 00:40:13.075,13.8 ms
32943f2b11aeb91809e1e501aca95f43,dss-prototype: /IAD,2022-04-28 00:40:10.510,1.54 s
ec57e18d61fbd7aaf7cdb17631755b4b,dss-prototype: /RIC,2022-04-28 00:40:08.908,594 ms
57eb4621575ef459bc5179399d35e14f,dss-prototype: /WA,2022-04-28 00:40:07.876,23.3 ms
f589cbf3fa7da72f2248fe7e50700520,dss-prototype: /TE,2022-04-28 00:40:06.853,14.0 ms
3b6a844759a41ee4a43d06b52d79a18a,dss-prototype: /tracks,2022-04-28 00:40:05.832,11.8 ms
ab3158da33c5b45f1361dcf42ac92128,dss-prototype: /IAD,2022-04-28 00:40:04.151,675 ms
98cdf37f35509c895da4ec13e550da3d,dss-prototype: /RIC,2022-04-28 00:40:02.309,562 ms
0d33d042f7181ca9b2a48bb60eaf1391,dss-prototype: /WA,2022-04-28 00:40:01.274,27.0 ms
7ce433412a54b8dbeb6701cefbc4e13b,dss-prototype: /TE,2022-04-28 00:40:00.212,52.2 ms
53176726a14b7099ebf18cf281ffdbf9,dss-prototype: /tracks,2022-04-28 00:39:59.191,9.41 ms
c09c464fa211a2179ec6045aac04b22a,dss-prototype: /IAD,2022-04-28 00:39:56.754,1.42 s
ae5150b122826210c1f060d91809429d,dss-prototype: /RIC,2022-04-28 00:39:54.994,748 ms
b1d8f4bf2b135bb5c523b0c2963f07bc,dss-prototype: /WA,2022-04-28 00:39:53.947,37.5 ms
1dfd0b58d0776253b0cc2b05bdf1abfe,dss-prototype: /TE,2022-04-28 00:39:52.916,21.7 ms
e69d05a6eb7c01b4cb64099b2834a14e,dss-prototype: /tracks,2022-04-28 00:39:51.886,12.0 ms
d2d5d182bbb39ce7109fe9e897229efa,dss-prototype: /IAD,2022-04-28 00:39:50.134,737 ms
cfaa3822d46e47570421f7c4a4444997,dss-prototype: /RIC,2022-04-28 00:39:48.560,563 ms
3c21bbf2ff4414a05e66d97d116d9225,dss-prototype: /WA,2022-04-28 00:39:47.513,36.7 ms

